,0
2938,https://www.pro-football-reference.com/boxscores/201612180min.htm
2939,https://www.pro-football-reference.com/boxscores/201612240rai.htm
2940,https://www.pro-football-reference.com/boxscores/201701010clt.htm
2941,https://www.pro-football-reference.com/boxscores/201709100sfo.htm
2942,https://www.pro-football-reference.com/boxscores/201709170car.htm
2943,https://www.pro-football-reference.com/boxscores/201709240car.htm
2944,https://www.pro-football-reference.com/boxscores/201710010nwe.htm
2945,https://www.pro-football-reference.com/boxscores/201710120car.htm
2946,https://www.pro-football-reference.com/boxscores/201710290tam.htm
2947,https://www.pro-football-reference.com/boxscores/201711050car.htm
2948,https://www.pro-football-reference.com/boxscores/201711130car.htm
2949,https://www.pro-football-reference.com/boxscores/201712030nor.htm
2950,https://www.pro-football-reference.com/boxscores/201712100car.htm
2951,https://www.pro-football-reference.com/boxscores/201712240car.htm
2952,https://www.pro-football-reference.com/boxscores/201712310atl.htm
2953,https://www.pro-football-reference.com/boxscores/201809090car.htm
2954,https://www.pro-football-reference.com/boxscores/201809160atl.htm
2955,https://www.pro-football-reference.com/boxscores/201809230car.htm
2956,https://www.pro-football-reference.com/boxscores/201810070car.htm
2957,https://www.pro-football-reference.com/boxscores/201810140was.htm
2958,https://www.pro-football-reference.com/boxscores/201810280car.htm
2959,https://www.pro-football-reference.com/boxscores/201811080pit.htm
2960,https://www.pro-football-reference.com/boxscores/201811180det.htm
2961,https://www.pro-football-reference.com/boxscores/201811250car.htm
2962,https://www.pro-football-reference.com/boxscores/201812090cle.htm
2963,https://www.pro-football-reference.com/boxscores/201812170car.htm
2964,https://www.pro-football-reference.com/boxscores/201812230car.htm
2965,https://www.pro-football-reference.com/boxscores/201812300nor.htm
2966,https://www.pro-football-reference.com/boxscores/201301120den.htm
2967,https://www.pro-football-reference.com/boxscores/201401120den.htm
2968,https://www.pro-football-reference.com/boxscores/201401190den.htm
2969,https://www.pro-football-reference.com/boxscores/201402020den.htm
2970,https://www.pro-football-reference.com/boxscores/201501040clt.htm
2971,https://www.pro-football-reference.com/boxscores/201501110den.htm
2972,https://www.pro-football-reference.com/boxscores/201501180nwe.htm
2973,https://www.pro-football-reference.com/boxscores/201801070nor.htm
2974,https://www.pro-football-reference.com/boxscores/201209160pit.htm
2975,https://www.pro-football-reference.com/boxscores/201210070pit.htm
2976,https://www.pro-football-reference.com/boxscores/201210110oti.htm
2977,https://www.pro-football-reference.com/boxscores/201210210cin.htm
2978,https://www.pro-football-reference.com/boxscores/201210280pit.htm
2979,https://www.pro-football-reference.com/boxscores/201211040nyg.htm
2980,https://www.pro-football-reference.com/boxscores/201211120pit.htm
2981,https://www.pro-football-reference.com/boxscores/201211180pit.htm
2982,https://www.pro-football-reference.com/boxscores/201211250cle.htm
2983,https://www.pro-football-reference.com/boxscores/201309080pit.htm
2984,https://www.pro-football-reference.com/boxscores/201309160cin.htm
2985,https://www.pro-football-reference.com/boxscores/201309220pit.htm
2986,https://www.pro-football-reference.com/boxscores/201309290min.htm
2987,https://www.pro-football-reference.com/boxscores/201310200pit.htm
2988,https://www.pro-football-reference.com/boxscores/201310270rai.htm
2989,https://www.pro-football-reference.com/boxscores/201311030nwe.htm
2990,https://www.pro-football-reference.com/boxscores/201311100pit.htm
2991,https://www.pro-football-reference.com/boxscores/201311170pit.htm
2992,https://www.pro-football-reference.com/boxscores/201311240cle.htm
2993,https://www.pro-football-reference.com/boxscores/201311280rav.htm
2994,https://www.pro-football-reference.com/boxscores/201312080pit.htm
2995,https://www.pro-football-reference.com/boxscores/201312150pit.htm
2996,https://www.pro-football-reference.com/boxscores/201312220gnb.htm
2997,https://www.pro-football-reference.com/boxscores/201312290pit.htm
2998,https://www.pro-football-reference.com/boxscores/201409070pit.htm
2999,https://www.pro-football-reference.com/boxscores/201409110rav.htm
3000,https://www.pro-football-reference.com/boxscores/201409210car.htm
3001,https://www.pro-football-reference.com/boxscores/201409280pit.htm
3002,https://www.pro-football-reference.com/boxscores/201410050jax.htm
3003,https://www.pro-football-reference.com/boxscores/201410120cle.htm
3004,https://www.pro-football-reference.com/boxscores/201410200pit.htm
3005,https://www.pro-football-reference.com/boxscores/201411020pit.htm
3006,https://www.pro-football-reference.com/boxscores/201411170oti.htm
3007,https://www.pro-football-reference.com/boxscores/201411300pit.htm
3008,https://www.pro-football-reference.com/boxscores/201412070cin.htm
3009,https://www.pro-football-reference.com/boxscores/201412140atl.htm
3010,https://www.pro-football-reference.com/boxscores/201412280pit.htm
3011,https://www.pro-football-reference.com/boxscores/201501030pit.htm
3012,https://www.pro-football-reference.com/boxscores/201712230gnb.htm
3013,https://www.pro-football-reference.com/boxscores/201812300gnb.htm
3014,https://www.pro-football-reference.com/boxscores/194412170nyg.htm
3015,https://www.pro-football-reference.com/boxscores/197409220cle.htm
3016,https://www.pro-football-reference.com/boxscores/197409290crd.htm
3017,https://www.pro-football-reference.com/boxscores/197410060cle.htm
3018,https://www.pro-football-reference.com/boxscores/197410200pit.htm
3019,https://www.pro-football-reference.com/boxscores/197410270cle.htm
3020,https://www.pro-football-reference.com/boxscores/197411030sdg.htm
3021,https://www.pro-football-reference.com/boxscores/197411170cle.htm
3022,https://www.pro-football-reference.com/boxscores/197412070dal.htm
3023,https://www.pro-football-reference.com/boxscores/197412150oti.htm
3024,https://www.pro-football-reference.com/boxscores/197609120cle.htm
3025,https://www.pro-football-reference.com/boxscores/197609190pit.htm
3026,https://www.pro-football-reference.com/boxscores/197609260den.htm
3027,https://www.pro-football-reference.com/boxscores/197610030cle.htm
3028,https://www.pro-football-reference.com/boxscores/197610240cle.htm
3029,https://www.pro-football-reference.com/boxscores/197610310cin.htm
3030,https://www.pro-football-reference.com/boxscores/197611070oti.htm
3031,https://www.pro-football-reference.com/boxscores/197611140cle.htm
3032,https://www.pro-football-reference.com/boxscores/197611210tam.htm
3033,https://www.pro-football-reference.com/boxscores/197611280cle.htm
3034,https://www.pro-football-reference.com/boxscores/197612050cle.htm
3035,https://www.pro-football-reference.com/boxscores/197612120kan.htm
3036,https://www.pro-football-reference.com/boxscores/201009120sea.htm
3037,https://www.pro-football-reference.com/boxscores/201009200sfo.htm
3038,https://www.pro-football-reference.com/boxscores/201009260kan.htm
3039,https://www.pro-football-reference.com/boxscores/201010100sfo.htm
3040,https://www.pro-football-reference.com/boxscores/201010170sfo.htm
3041,https://www.pro-football-reference.com/boxscores/201010240car.htm
3042,https://www.pro-football-reference.com/boxscores/201010310sfo.htm
3043,https://www.pro-football-reference.com/boxscores/201011140sfo.htm
3044,https://www.pro-football-reference.com/boxscores/201011210sfo.htm
3045,https://www.pro-football-reference.com/boxscores/201012050gnb.htm
3046,https://www.pro-football-reference.com/boxscores/201012120sfo.htm
3047,https://www.pro-football-reference.com/boxscores/201012160sdg.htm
3048,https://www.pro-football-reference.com/boxscores/201012260ram.htm
3049,https://www.pro-football-reference.com/boxscores/201110020rai.htm
3050,https://www.pro-football-reference.com/boxscores/201110300pit.htm
3051,https://www.pro-football-reference.com/boxscores/201111060nwe.htm
3052,https://www.pro-football-reference.com/boxscores/201111130nyj.htm
3053,https://www.pro-football-reference.com/boxscores/201111210nwe.htm
3054,https://www.pro-football-reference.com/boxscores/201111270phi.htm
3055,https://www.pro-football-reference.com/boxscores/201112240sea.htm
3056,https://www.pro-football-reference.com/boxscores/201209100rai.htm
3057,https://www.pro-football-reference.com/boxscores/201209160mia.htm
3058,https://www.pro-football-reference.com/boxscores/201209230rai.htm
3059,https://www.pro-football-reference.com/boxscores/201210210rai.htm
3060,https://www.pro-football-reference.com/boxscores/201210280kan.htm
3061,https://www.pro-football-reference.com/boxscores/201211040rai.htm
3062,https://www.pro-football-reference.com/boxscores/201211110rav.htm
3063,https://www.pro-football-reference.com/boxscores/201211250cin.htm
3064,https://www.pro-football-reference.com/boxscores/201212020rai.htm
3065,https://www.pro-football-reference.com/boxscores/201212160rai.htm
3066,https://www.pro-football-reference.com/boxscores/201309080clt.htm
3067,https://www.pro-football-reference.com/boxscores/201309150rai.htm
3068,https://www.pro-football-reference.com/boxscores/201309290rai.htm
3069,https://www.pro-football-reference.com/boxscores/201310060rai.htm
3070,https://www.pro-football-reference.com/boxscores/201311100nyg.htm
3071,https://www.pro-football-reference.com/boxscores/201311170htx.htm
3072,https://www.pro-football-reference.com/boxscores/201311240rai.htm
3073,https://www.pro-football-reference.com/boxscores/201311280dal.htm
3074,https://www.pro-football-reference.com/boxscores/201312080nyj.htm
3075,https://www.pro-football-reference.com/boxscores/201312220sdg.htm
3076,https://www.pro-football-reference.com/boxscores/201409070nyj.htm
3077,https://www.pro-football-reference.com/boxscores/201509140atl.htm
3078,https://www.pro-football-reference.com/boxscores/201509200nyg.htm
3079,https://www.pro-football-reference.com/boxscores/201509270dal.htm
3080,https://www.pro-football-reference.com/boxscores/201510110atl.htm
3081,https://www.pro-football-reference.com/boxscores/201510150nor.htm
3082,https://www.pro-football-reference.com/boxscores/201510250oti.htm
3083,https://www.pro-football-reference.com/boxscores/201511010atl.htm
3084,https://www.pro-football-reference.com/boxscores/201511080sfo.htm
3085,https://www.pro-football-reference.com/boxscores/201512130car.htm
3086,https://www.pro-football-reference.com/boxscores/201512200jax.htm
3087,https://www.pro-football-reference.com/boxscores/201512270atl.htm
3088,https://www.pro-football-reference.com/boxscores/201601030atl.htm
3089,https://www.pro-football-reference.com/boxscores/197509280nwe.htm
3090,https://www.pro-football-reference.com/boxscores/197510050nyj.htm
3091,https://www.pro-football-reference.com/boxscores/197512070nwe.htm
3092,https://www.pro-football-reference.com/boxscores/197809100crd.htm
3093,https://www.pro-football-reference.com/boxscores/197809180nwe.htm
3094,https://www.pro-football-reference.com/boxscores/197809240rai.htm
3095,https://www.pro-football-reference.com/boxscores/197810010nwe.htm
3096,https://www.pro-football-reference.com/boxscores/197810080nwe.htm
3097,https://www.pro-football-reference.com/boxscores/197810150cin.htm
3098,https://www.pro-football-reference.com/boxscores/197810220nwe.htm
3099,https://www.pro-football-reference.com/boxscores/197810290nwe.htm
3100,https://www.pro-football-reference.com/boxscores/197811050buf.htm
3101,https://www.pro-football-reference.com/boxscores/197811120nwe.htm
3102,https://www.pro-football-reference.com/boxscores/197811190nyj.htm
3103,https://www.pro-football-reference.com/boxscores/197811260clt.htm
3104,https://www.pro-football-reference.com/boxscores/197812030dal.htm
3105,https://www.pro-football-reference.com/boxscores/197812100nwe.htm
3106,https://www.pro-football-reference.com/boxscores/197812180mia.htm
3107,https://www.pro-football-reference.com/boxscores/198109060atl.htm
3108,https://www.pro-football-reference.com/boxscores/198109130nor.htm
3109,https://www.pro-football-reference.com/boxscores/198109200nyg.htm
3110,https://www.pro-football-reference.com/boxscores/198109270sfo.htm
3111,https://www.pro-football-reference.com/boxscores/198110040nor.htm
3112,https://www.pro-football-reference.com/boxscores/198110110nor.htm
3113,https://www.pro-football-reference.com/boxscores/198110180cle.htm
3114,https://www.pro-football-reference.com/boxscores/198110250nor.htm
3115,https://www.pro-football-reference.com/boxscores/198111010nor.htm
3116,https://www.pro-football-reference.com/boxscores/198111080ram.htm
3117,https://www.pro-football-reference.com/boxscores/198111150min.htm
3118,https://www.pro-football-reference.com/boxscores/198111220oti.htm
3119,https://www.pro-football-reference.com/boxscores/198111290nor.htm
3120,https://www.pro-football-reference.com/boxscores/198112060crd.htm
3121,https://www.pro-football-reference.com/boxscores/198112130nor.htm
3122,https://www.pro-football-reference.com/boxscores/198112200nor.htm
3123,https://www.pro-football-reference.com/boxscores/197812310nwe.htm
3124,https://www.pro-football-reference.com/boxscores/199410020clt.htm
3125,https://www.pro-football-reference.com/boxscores/199410090sea.htm
3126,https://www.pro-football-reference.com/boxscores/199410230kan.htm
3127,https://www.pro-football-reference.com/boxscores/199410300sdg.htm
3128,https://www.pro-football-reference.com/boxscores/199411060sea.htm
3129,https://www.pro-football-reference.com/boxscores/199411130den.htm
3130,https://www.pro-football-reference.com/boxscores/199411200sea.htm
3131,https://www.pro-football-reference.com/boxscores/199411270sea.htm
3132,https://www.pro-football-reference.com/boxscores/199412040sea.htm
3133,https://www.pro-football-reference.com/boxscores/199412110oti.htm
3134,https://www.pro-football-reference.com/boxscores/199412180sea.htm
3135,https://www.pro-football-reference.com/boxscores/199412240cle.htm
3136,https://www.pro-football-reference.com/boxscores/199509030sea.htm
3137,https://www.pro-football-reference.com/boxscores/199509100sdg.htm
3138,https://www.pro-football-reference.com/boxscores/199509170sea.htm
3139,https://www.pro-football-reference.com/boxscores/199510010sea.htm
3140,https://www.pro-football-reference.com/boxscores/199510080rai.htm
3141,https://www.pro-football-reference.com/boxscores/199510150buf.htm
3142,https://www.pro-football-reference.com/boxscores/199510220sea.htm
3143,https://www.pro-football-reference.com/boxscores/199510290crd.htm
3144,https://www.pro-football-reference.com/boxscores/199511050sea.htm
3145,https://www.pro-football-reference.com/boxscores/199511120jax.htm
3146,https://www.pro-football-reference.com/boxscores/199511190was.htm
3147,https://www.pro-football-reference.com/boxscores/199511260sea.htm
3148,https://www.pro-football-reference.com/boxscores/199512030sea.htm
3149,https://www.pro-football-reference.com/boxscores/199512100den.htm
3150,https://www.pro-football-reference.com/boxscores/199512170sea.htm
3151,https://www.pro-football-reference.com/boxscores/199512240kan.htm
3152,https://www.pro-football-reference.com/boxscores/199609010sdg.htm
3153,https://www.pro-football-reference.com/boxscores/199609080sea.htm
3154,https://www.pro-football-reference.com/boxscores/199609150sea.htm
3155,https://www.pro-football-reference.com/boxscores/199609290sea.htm
3156,https://www.pro-football-reference.com/boxscores/199610060mia.htm
3157,https://www.pro-football-reference.com/boxscores/199610170kan.htm
3158,https://www.pro-football-reference.com/boxscores/199610270sea.htm
3159,https://www.pro-football-reference.com/boxscores/199611030sea.htm
3160,https://www.pro-football-reference.com/boxscores/199611100sea.htm
3161,https://www.pro-football-reference.com/boxscores/199611170det.htm
3162,https://www.pro-football-reference.com/boxscores/199611240sea.htm
3163,https://www.pro-football-reference.com/boxscores/199612010den.htm
3164,https://www.pro-football-reference.com/boxscores/199612080sea.htm
3165,https://www.pro-football-reference.com/boxscores/199612150jax.htm
3166,https://www.pro-football-reference.com/boxscores/199612220rai.htm
3167,https://www.pro-football-reference.com/boxscores/199708310sea.htm
3168,https://www.pro-football-reference.com/boxscores/199709070sea.htm
3169,https://www.pro-football-reference.com/boxscores/199709140clt.htm
3170,https://www.pro-football-reference.com/boxscores/199709210sea.htm
3171,https://www.pro-football-reference.com/boxscores/199709280kan.htm
3172,https://www.pro-football-reference.com/boxscores/199710050sea.htm
3173,https://www.pro-football-reference.com/boxscores/199710190ram.htm
3174,https://www.pro-football-reference.com/boxscores/199710260sea.htm
3175,https://www.pro-football-reference.com/boxscores/199711020den.htm
3176,https://www.pro-football-reference.com/boxscores/199711090sdg.htm
3177,https://www.pro-football-reference.com/boxscores/199711230sea.htm
3178,https://www.pro-football-reference.com/boxscores/199711300sea.htm
3179,https://www.pro-football-reference.com/boxscores/199712140rai.htm
3180,https://www.pro-football-reference.com/boxscores/199712210sea.htm
3181,https://www.pro-football-reference.com/boxscores/199809060phi.htm
3182,https://www.pro-football-reference.com/boxscores/199809130sea.htm
3183,https://www.pro-football-reference.com/boxscores/199809200sea.htm
3184,https://www.pro-football-reference.com/boxscores/199809270pit.htm
3185,https://www.pro-football-reference.com/boxscores/199810040kan.htm
3186,https://www.pro-football-reference.com/boxscores/199810110sea.htm
3187,https://www.pro-football-reference.com/boxscores/199810250sdg.htm
3188,https://www.pro-football-reference.com/boxscores/199811010sea.htm
3189,https://www.pro-football-reference.com/boxscores/199811080sea.htm
3190,https://www.pro-football-reference.com/boxscores/199811150rai.htm
3191,https://www.pro-football-reference.com/boxscores/199811290sea.htm
3192,https://www.pro-football-reference.com/boxscores/199812060nyj.htm
3193,https://www.pro-football-reference.com/boxscores/199812130sea.htm
3194,https://www.pro-football-reference.com/boxscores/199812200sea.htm
3195,https://www.pro-football-reference.com/boxscores/199812270den.htm
3196,https://www.pro-football-reference.com/boxscores/199909120sea.htm
3197,https://www.pro-football-reference.com/boxscores/199909190chi.htm
3198,https://www.pro-football-reference.com/boxscores/199909260pit.htm
3199,https://www.pro-football-reference.com/boxscores/199910030sea.htm
3200,https://www.pro-football-reference.com/boxscores/199910170sdg.htm
3201,https://www.pro-football-reference.com/boxscores/199910240sea.htm
3202,https://www.pro-football-reference.com/boxscores/199911010gnb.htm
3203,https://www.pro-football-reference.com/boxscores/199911070sea.htm
3204,https://www.pro-football-reference.com/boxscores/199911140sea.htm
3205,https://www.pro-football-reference.com/boxscores/199912120sea.htm
3206,https://www.pro-football-reference.com/boxscores/199912190den.htm
3207,https://www.pro-football-reference.com/boxscores/199912260sea.htm
3208,https://www.pro-football-reference.com/boxscores/200001020nyj.htm
3209,https://www.pro-football-reference.com/boxscores/200009030pit.htm
3210,https://www.pro-football-reference.com/boxscores/200009100rav.htm
3211,https://www.pro-football-reference.com/boxscores/200009170mia.htm
3212,https://www.pro-football-reference.com/boxscores/200009240rav.htm
3213,https://www.pro-football-reference.com/boxscores/200010010cle.htm
3214,https://www.pro-football-reference.com/boxscores/200010080jax.htm
3215,https://www.pro-football-reference.com/boxscores/200010150was.htm
3216,https://www.pro-football-reference.com/boxscores/200010220rav.htm
3217,https://www.pro-football-reference.com/boxscores/200010290rav.htm
3218,https://www.pro-football-reference.com/boxscores/200011050cin.htm
3219,https://www.pro-football-reference.com/boxscores/200011120oti.htm
3220,https://www.pro-football-reference.com/boxscores/200012100rav.htm
3221,https://www.pro-football-reference.com/boxscores/200012170crd.htm
3222,https://www.pro-football-reference.com/boxscores/200012240rav.htm
3223,https://www.pro-football-reference.com/boxscores/200109090rav.htm
3224,https://www.pro-football-reference.com/boxscores/200109230cin.htm
3225,https://www.pro-football-reference.com/boxscores/200109300den.htm
3226,https://www.pro-football-reference.com/boxscores/200110070rav.htm
3227,https://www.pro-football-reference.com/boxscores/200110140gnb.htm
3228,https://www.pro-football-reference.com/boxscores/200110210cle.htm
3229,https://www.pro-football-reference.com/boxscores/200110280rav.htm
3230,https://www.pro-football-reference.com/boxscores/200111040pit.htm
3231,https://www.pro-football-reference.com/boxscores/200111120oti.htm
3232,https://www.pro-football-reference.com/boxscores/200111180rav.htm
3233,https://www.pro-football-reference.com/boxscores/200111250jax.htm
3234,https://www.pro-football-reference.com/boxscores/200112230rav.htm
3235,https://www.pro-football-reference.com/boxscores/200201070rav.htm
3236,https://www.pro-football-reference.com/boxscores/200209080rai.htm
3237,https://www.pro-football-reference.com/boxscores/200209150pit.htm
3238,https://www.pro-football-reference.com/boxscores/200210060buf.htm
3239,https://www.pro-football-reference.com/boxscores/200210130ram.htm
3240,https://www.pro-football-reference.com/boxscores/200210200rai.htm
3241,https://www.pro-football-reference.com/boxscores/200211030rai.htm
3242,https://www.pro-football-reference.com/boxscores/200211110den.htm
3243,https://www.pro-football-reference.com/boxscores/200211170rai.htm
3244,https://www.pro-football-reference.com/boxscores/200211240crd.htm
3245,https://www.pro-football-reference.com/boxscores/200212080sdg.htm
3246,https://www.pro-football-reference.com/boxscores/200212150mia.htm
3247,https://www.pro-football-reference.com/boxscores/200212220rai.htm
3248,https://www.pro-football-reference.com/boxscores/200212280rai.htm
3249,https://www.pro-football-reference.com/boxscores/200309070buf.htm
3250,https://www.pro-football-reference.com/boxscores/200309140jax.htm
3251,https://www.pro-football-reference.com/boxscores/200309210mia.htm
3252,https://www.pro-football-reference.com/boxscores/200310190buf.htm
3253,https://www.pro-football-reference.com/boxscores/200310260kan.htm
3254,https://www.pro-football-reference.com/boxscores/200311160buf.htm
3255,https://www.pro-football-reference.com/boxscores/200311230buf.htm
3256,https://www.pro-football-reference.com/boxscores/200311300nyg.htm
3257,https://www.pro-football-reference.com/boxscores/200312210buf.htm
3258,https://www.pro-football-reference.com/boxscores/200312270nwe.htm
3259,https://www.pro-football-reference.com/boxscores/200409120buf.htm
3260,https://www.pro-football-reference.com/boxscores/200409190rai.htm
3261,https://www.pro-football-reference.com/boxscores/200410170buf.htm
3262,https://www.pro-football-reference.com/boxscores/200410240rav.htm
3263,https://www.pro-football-reference.com/boxscores/200410310buf.htm
3264,https://www.pro-football-reference.com/boxscores/200411210buf.htm
3265,https://www.pro-football-reference.com/boxscores/200411280sea.htm
3266,https://www.pro-football-reference.com/boxscores/200412050mia.htm
3267,https://www.pro-football-reference.com/boxscores/200412120buf.htm
3268,https://www.pro-football-reference.com/boxscores/200412190cin.htm
3269,https://www.pro-football-reference.com/boxscores/200501020buf.htm
3270,https://www.pro-football-reference.com/boxscores/200509110buf.htm
3271,https://www.pro-football-reference.com/boxscores/200509250buf.htm
3272,https://www.pro-football-reference.com/boxscores/200510020nor.htm
3273,https://www.pro-football-reference.com/boxscores/200510090buf.htm
3274,https://www.pro-football-reference.com/boxscores/200510230rai.htm
3275,https://www.pro-football-reference.com/boxscores/200510300nwe.htm
3276,https://www.pro-football-reference.com/boxscores/200511200sdg.htm
3277,https://www.pro-football-reference.com/boxscores/200512040mia.htm
3278,https://www.pro-football-reference.com/boxscores/200512110buf.htm
3279,https://www.pro-football-reference.com/boxscores/200512240cin.htm
3280,https://www.pro-football-reference.com/boxscores/200609100kan.htm
3281,https://www.pro-football-reference.com/boxscores/200609170cin.htm
3282,https://www.pro-football-reference.com/boxscores/200609240pit.htm
3283,https://www.pro-football-reference.com/boxscores/200610010cin.htm
3284,https://www.pro-football-reference.com/boxscores/200610220cin.htm
3285,https://www.pro-football-reference.com/boxscores/200610290cin.htm
3286,https://www.pro-football-reference.com/boxscores/200611050rav.htm
3287,https://www.pro-football-reference.com/boxscores/200611120cin.htm
3288,https://www.pro-football-reference.com/boxscores/200611190nor.htm
3289,https://www.pro-football-reference.com/boxscores/200611260cle.htm
3290,https://www.pro-football-reference.com/boxscores/200611300cin.htm
3291,https://www.pro-football-reference.com/boxscores/200612100cin.htm
3292,https://www.pro-football-reference.com/boxscores/200612180clt.htm
3293,https://www.pro-football-reference.com/boxscores/200612310cin.htm
3294,https://www.pro-football-reference.com/boxscores/200709230den.htm
3295,https://www.pro-football-reference.com/boxscores/200710070den.htm
3296,https://www.pro-football-reference.com/boxscores/200710210den.htm
3297,https://www.pro-football-reference.com/boxscores/200710290den.htm
3298,https://www.pro-football-reference.com/boxscores/200001090sea.htm
3299,https://www.pro-football-reference.com/boxscores/200012310rav.htm
3300,https://www.pro-football-reference.com/boxscores/200101070oti.htm
3301,https://www.pro-football-reference.com/boxscores/200101140rai.htm
3302,https://www.pro-football-reference.com/boxscores/200101280nyg.htm
3303,https://www.pro-football-reference.com/boxscores/200201130mia.htm
3304,https://www.pro-football-reference.com/boxscores/200201200pit.htm
3305,https://www.pro-football-reference.com/boxscores/200301260rai.htm
3306,https://www.pro-football-reference.com/boxscores/199209130det.htm
3307,https://www.pro-football-reference.com/boxscores/199209200min.htm
3308,https://www.pro-football-reference.com/boxscores/199209270cin.htm
3309,https://www.pro-football-reference.com/boxscores/199210040min.htm
3310,https://www.pro-football-reference.com/boxscores/199210150min.htm
3311,https://www.pro-football-reference.com/boxscores/199210250min.htm
3312,https://www.pro-football-reference.com/boxscores/199211020chi.htm
3313,https://www.pro-football-reference.com/boxscores/199211080tam.htm
3314,https://www.pro-football-reference.com/boxscores/199211150min.htm
3315,https://www.pro-football-reference.com/boxscores/199211220min.htm
3316,https://www.pro-football-reference.com/boxscores/199211290ram.htm
3317,https://www.pro-football-reference.com/boxscores/199212060phi.htm
3318,https://www.pro-football-reference.com/boxscores/199212130min.htm
3319,https://www.pro-football-reference.com/boxscores/199212200pit.htm
3320,https://www.pro-football-reference.com/boxscores/199212270min.htm
3321,https://www.pro-football-reference.com/boxscores/199309050rai.htm
3322,https://www.pro-football-reference.com/boxscores/199309120min.htm
3323,https://www.pro-football-reference.com/boxscores/199309260min.htm
3324,https://www.pro-football-reference.com/boxscores/199310030sfo.htm
3325,https://www.pro-football-reference.com/boxscores/199310100min.htm
3326,https://www.pro-football-reference.com/boxscores/199310250chi.htm
3327,https://www.pro-football-reference.com/boxscores/199310310min.htm
3328,https://www.pro-football-reference.com/boxscores/199311070min.htm
3329,https://www.pro-football-reference.com/boxscores/199311140den.htm
3330,https://www.pro-football-reference.com/boxscores/199311210tam.htm
3331,https://www.pro-football-reference.com/boxscores/199311280min.htm
3332,https://www.pro-football-reference.com/boxscores/199410090chi.htm
3333,https://www.pro-football-reference.com/boxscores/199410160nor.htm
3334,https://www.pro-football-reference.com/boxscores/199410230nor.htm
3335,https://www.pro-football-reference.com/boxscores/199411130nor.htm
3336,https://www.pro-football-reference.com/boxscores/199411200rai.htm
3337,https://www.pro-football-reference.com/boxscores/199411280nor.htm
3338,https://www.pro-football-reference.com/boxscores/199412040ram.htm
3339,https://www.pro-football-reference.com/boxscores/199412110atl.htm
3340,https://www.pro-football-reference.com/boxscores/199412190nor.htm
3341,https://www.pro-football-reference.com/boxscores/199412240den.htm
3342,https://www.pro-football-reference.com/boxscores/199509240ram.htm
3343,https://www.pro-football-reference.com/boxscores/199511120gnb.htm
3344,https://www.pro-football-reference.com/boxscores/199512170chi.htm
3345,https://www.pro-football-reference.com/boxscores/199512240chi.htm
3346,https://www.pro-football-reference.com/boxscores/199711160ram.htm
3347,https://www.pro-football-reference.com/boxscores/199712210crd.htm
3348,https://www.pro-football-reference.com/boxscores/199301020min.htm
3349,https://www.pro-football-reference.com/boxscores/198409090rai.htm
3350,https://www.pro-football-reference.com/boxscores/198409160kan.htm
3351,https://www.pro-football-reference.com/boxscores/198609070den.htm
3352,https://www.pro-football-reference.com/boxscores/198609140was.htm
3353,https://www.pro-football-reference.com/boxscores/198609210rai.htm
3354,https://www.pro-football-reference.com/boxscores/198609280rai.htm
3355,https://www.pro-football-reference.com/boxscores/198610050kan.htm
3356,https://www.pro-football-reference.com/boxscores/198610120rai.htm
3357,https://www.pro-football-reference.com/boxscores/198610190mia.htm
3358,https://www.pro-football-reference.com/boxscores/198611020rai.htm
3359,https://www.pro-football-reference.com/boxscores/198611090dal.htm
3360,https://www.pro-football-reference.com/boxscores/198611160rai.htm
3361,https://www.pro-football-reference.com/boxscores/198611300rai.htm
3362,https://www.pro-football-reference.com/boxscores/198612080sea.htm
3363,https://www.pro-football-reference.com/boxscores/198612140rai.htm
3364,https://www.pro-football-reference.com/boxscores/198612210rai.htm
3365,https://www.pro-football-reference.com/boxscores/198709130gnb.htm
3366,https://www.pro-football-reference.com/boxscores/198709200rai.htm
3367,https://www.pro-football-reference.com/boxscores/198710250rai.htm
3368,https://www.pro-football-reference.com/boxscores/198711220rai.htm
3369,https://www.pro-football-reference.com/boxscores/198711300sea.htm
3370,https://www.pro-football-reference.com/boxscores/198712060rai.htm
3371,https://www.pro-football-reference.com/boxscores/198712130kan.htm
3372,https://www.pro-football-reference.com/boxscores/198712200rai.htm
3373,https://www.pro-football-reference.com/boxscores/198712270rai.htm
3374,https://www.pro-football-reference.com/boxscores/198809180rai.htm
3375,https://www.pro-football-reference.com/boxscores/198809260den.htm
3376,https://www.pro-football-reference.com/boxscores/198810020rai.htm
3377,https://www.pro-football-reference.com/boxscores/198810090rai.htm
3378,https://www.pro-football-reference.com/boxscores/198810160kan.htm
3379,https://www.pro-football-reference.com/boxscores/198810230nor.htm
3380,https://www.pro-football-reference.com/boxscores/198810300rai.htm
3381,https://www.pro-football-reference.com/boxscores/198811060sdg.htm
3382,https://www.pro-football-reference.com/boxscores/198811130sfo.htm
3383,https://www.pro-football-reference.com/boxscores/198811200rai.htm
3384,https://www.pro-football-reference.com/boxscores/198811280sea.htm
3385,https://www.pro-football-reference.com/boxscores/198812040rai.htm
3386,https://www.pro-football-reference.com/boxscores/198812110buf.htm
3387,https://www.pro-football-reference.com/boxscores/198812180rai.htm
3388,https://www.pro-football-reference.com/boxscores/198909100rai.htm
